age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,debt_to_income,dependents,education,self_employed,property_area,existing_loans,loan_status
55,52042.0,24,639,8666.0,24,0.15,1,High School,No,Semiurban,3,Approved
53,45845.0,5,809,15673.0,48,0.18,1,Master,No,Rural,1,Approved
57,25892.0,3,751,37118.0,60,0.412,2,Bachelor,No,Semiurban,1,Approved
55,76325.0,12,643,10538.0,48,0.171,2,Master,No,Urban,3,Approved
34,79775.0,3,636,26515.0,60,0.603,0,Bachelor,No,Semiurban,3,Rejected
24,146812.0,6,673,19141.0,24,0.418,2,High School,Yes,Semiurban,1,Approved
62,95752.0,20,665,65757.0,24,0.32,1,High School,Yes,Rural,3,Approved
43,39674.0,25,784,23197.0,12,0.555,2,Master,No,Semiurban,2,Approved
25,31665.0,7,764,11433.0,48,0.498,1,High School,No,Rural,1,Approved
62,25911.0,9,693,29050.0,24,0.136,0,Master,No,Urban,1,Approved
65,123669.0,25,741,29692.0,60,0.342,2,High School,No,Urban,1,Approved
41,35850.0,12,752,13906.0,36,0.089,1,Bachelor,No,Urban,0,Approved
55,124146.0,5,694,8447.0,48,0.109,2,Bachelor,No,Semiurban,1,Approved
22,73415.0,4,720,25503.0,36,0.134,2,Bachelor,Yes,Rural,2,Approved
25,65942.0,7,735,18759.0,48,0.111,3,Master,Yes,Rural,1,Approved
33,46458.0,11,727,6717.0,36,0.089,2,High School,Yes,Semiurban,2,Approved
50,79099.0,20,632,21238.0,36,0.169,3,Master,No,Semiurban,0,Approved
27,54534.0,9,639,11897.0,48,0.281,0,Bachelor,No,Rural,0,Approved
22,44892.0,4,668,6721.0,24,0.374,2,Bachelor,Yes,Rural,0,Approved
51,80651.0,3,637,14318.0,60,0.138,0,Doctorate,No,Semiurban,2,Approved
55,50813.0,16,580,41441.0,48,0.161,1,Master,No,Semiurban,3,Rejected
54,35454.0,1,741,39473.0,48,0.384,3,High School,No,Rural,1,Rejected
56,76496.0,19,716,33307.0,24,0.29,2,High School,No,Semiurban,3,Approved
57,53098.0,13,590,21442.0,24,0.197,1,Master,No,Semiurban,3,Rejected
48,71969.0,6,672,26513.0,12,0.087,2,Bachelor,No,Rural,1,Approved
44,42850.0,18,676,19192.0,48,0.142,0,Bachelor,No,Semiurban,1,Approved
59,28285.0,11,704,8777.0,24,0.193,3,High School,Yes,Semiurban,0,Approved
36,142826.0,12,609,9992.0,60,0.091,0,Bachelor,No,Urban,1,Approved
25,128762.0,6,588,12130.0,60,0.283,0,High School,No,Semiurban,3,Approved
54,89426.0,20,729,44757.0,12,0.043,0,High School,Yes,Urban,3,Approved
33,44435.0,15,575,36242.0,48,0.047,3,Bachelor,No,Urban,2,Rejected
65,46626.0,19,673,8921.0,36,0.591,1,High School,No,Rural,1,Approved
39,117638.0,7,666,18636.0,36,0.264,1,Bachelor,No,Rural,1,Approved
59,45274.0,25,681,13855.0,24,0.231,1,Bachelor,Yes,Rural,2,Approved
22,38839.0,3,709,16274.0,60,0.529,0,Bachelor,No,Urban,3,Rejected
50,154017.0,8,810,12704.0,60,0.283,0,High School,No,Semiurban,3,Approved
41,53576.0,1,570,44884.0,12,0.185,0,High School,No,Urban,3,Rejected
41,145470.0,23,756,17780.0,36,0.5,1,Master,No,Semiurban,1,Approved
32,25488.0,1,502,20715.0,36,0.511,0,Bachelor,Yes,Urban,0,Rejected
64,73137.0,16,795,20825.0,36,0.376,1,High School,Yes,Semiurban,2,Approved
38,171817.0,5,537,9229.0,24,0.361,1,Bachelor,Yes,Urban,1,Approved
59,55907.0,6,850,19316.0,60,0.305,1,Bachelor,No,Urban,0,Approved
40,47567.0,18,661,35905.0,60,0.246,3,High School,Yes,Semiurban,0,Approved
23,28936.0,5,787,46881.0,36,0.309,0,Bachelor,No,Urban,3,Approved
60,99745.0,0,771,8536.0,60,0.385,1,Bachelor,No,Rural,0,Approved
29,36009.0,4,657,6708.0,48,0.286,0,Bachelor,No,Urban,1,Approved
33,52206.0,8,663,18742.0,36,0.278,3,Master,No,Semiurban,1,Approved
59,27892.0,29,627,37016.0,60,0.03,3,High School,No,Urban,1,Approved
61,129493.0,1,749,22740.0,36,0.203,0,Bachelor,No,Urban,0,Approved
62,103806.0,5,658,28010.0,36,0.449,0,High School,No,Urban,1,Approved
40,54053.0,12,629,7435.0,36,0.069,0,Doctorate,No,Rural,3,Approved
55,29153.0,10,730,12411.0,48,0.286,0,High School,No,Rural,0,Approved
35,128007.0,1,623,4318.0,24,0.139,0,Master,No,Rural,1,Approved
54,44973.0,16,665,16408.0,24,0.225,0,Bachelor,No,Urban,3,Approved
43,29948.0,18,698,4409.0,36,0.207,0,Master,Yes,Semiurban,3,Approved
23,20867.0,5,642,42803.0,36,0.255,0,Master,No,Rural,3,Rejected
39,38554.0,21,653,49452.0,24,0.286,1,High School,Yes,Urban,2,Rejected
42,24712.0,1,805,19723.0,24,0.184,0,Bachelor,No,Urban,0,Approved
32,39048.0,14,675,6734.0,60,0.254,1,High School,No,Semiurban,2,Approved
37,82827.0,8,663,22979.0,36,0.342,3,High School,No,Rural,3,Approved
43,44740.0,6,677,60268.0,36,0.076,0,High School,No,Urban,2,Approved
23,66884.0,5,724,24523.0,60,0.449,0,Bachelor,Yes,Urban,2,Approved
27,36948.0,9,612,38885.0,60,0.271,3,High School,No,Semiurban,0,Rejected
55,57007.0,15,722,13132.0,24,0.407,0,Bachelor,No,Urban,2,Approved
36,158195.0,18,709,10217.0,36,0.327,0,Master,Yes,Urban,0,Approved
48,45407.0,6,556,17190.0,36,0.36,1,High School,No,Urban,1,Rejected
46,67950.0,1,825,5145.0,36,0.052,0,High School,No,Semiurban,1,Approved
45,23250.0,1,800,78416.0,48,0.381,1,Bachelor,No,Urban,0,Rejected
39,126899.0,13,630,19710.0,12,0.173,2,High School,No,Semiurban,2,Approved
42,42303.0,10,606,31620.0,36,0.344,1,High School,Yes,Semiurban,0,Approved
58,98016.0,23,707,13335.0,36,0.101,2,High School,No,Semiurban,3,Approved
64,51397.0,24,583,6602.0,36,0.169,0,High School,No,Semiurban,3,Approved
32,76992.0,9,792,45474.0,24,0.401,0,Bachelor,No,Semiurban,0,Approved
51,79550.0,13,655,8669.0,60,0.164,1,High School,No,Semiurban,1,Approved
64,42884.0,11,812,22581.0,36,0.409,1,Master,No,Urban,0,Approved
21,100272.0,3,628,24008.0,24,0.335,2,Bachelor,No,Rural,0,Approved
56,36230.0,19,682,18886.0,48,0.126,2,Doctorate,No,Semiurban,3,Approved
43,84369.0,20,785,10809.0,12,0.23,0,Bachelor,Yes,Semiurban,1,Approved
64,44377.0,1,666,16332.0,36,0.435,3,High School,No,Semiurban,1,Rejected
47,66659.0,10,710,9707.0,36,0.073,0,High School,No,Urban,3,Approved
58,42659.0,29,772,30458.0,12,0.407,4,High School,Yes,Rural,1,Approved
28,56533.0,10,648,26098.0,24,0.316,0,Bachelor,Yes,Urban,0,Approved
27,30455.0,5,595,17751.0,12,0.615,2,Bachelor,No,Semiurban,0,Rejected
62,63022.0,6,581,12440.0,48,0.213,1,High School,No,Rural,3,Rejected
44,56353.0,0,734,70819.0,48,0.159,1,Bachelor,No,Semiurban,0,Approved
46,40864.0,24,719,7722.0,24,0.51,2,High School,Yes,Urban,1,Approved
28,53360.0,0,770,6595.0,24,0.244,1,Bachelor,No,Rural,0,Approved
31,59207.0,13,669,17066.0,60,0.358,1,High School,Yes,Semiurban,2,Approved
57,39187.0,12,583,15220.0,24,0.116,3,High School,No,Urban,2,Rejected
34,51240.0,2,514,36738.0,36,0.622,0,Bachelor,No,Semiurban,1,Rejected
47,31635.0,27,850,27395.0,48,0.158,1,Doctorate,Yes,Urban,0,Approved
35,199834.0,17,730,18349.0,12,0.386,2,Bachelor,No,Urban,0,Approved
32,98480.0,14,700,24918.0,60,0.262,0,Bachelor,Yes,Semiurban,3,Approved
28,63914.0,10,711,24625.0,12,0.235,0,Bachelor,Yes,Rural,3,Approved
62,104794.0,28,583,70646.0,60,0.363,0,Bachelor,No,Urban,2,Rejected
63,18518.0,21,630,21222.0,36,0.071,0,High School,No,Semiurban,3,Approved
26,13472.0,8,821,11561.0,24,0.511,2,Bachelor,Yes,Semiurban,0,Approved
36,44156.0,18,739,20479.0,36,0.099,1,High School,Yes,Rural,3,Approved
46,25768.0,13,633,3281.0,60,0.546,0,Bachelor,No,Urban,3,Rejected
38,48289.0,5,598,17622.0,36,0.115,1,High School,No,Urban,3,Rejected
53,61587.0,11,651,36628.0,12,0.362,0,Master,No,Rural,3,Rejected
32,91246.0,14,666,26623.0,60,0.431,3,High School,No,Rural,2,Approved
23,29409.0,1,844,21855.0,24,0.313,2,High School,No,Semiurban,3,Approved
36,68520.0,18,676,27450.0,12,0.35,0,Bachelor,No,Urban,1,Approved
47,55437.0,28,601,36873.0,12,0.205,0,Master,No,Rural,0,Approved
29,66584.0,11,686,45457.0,60,0.239,2,Doctorate,Yes,Semiurban,3,Approved
57,41325.0,15,710,24076.0,24,0.381,1,High School,No,Urban,2,Approved
21,117690.0,3,594,14657.0,24,0.162,0,High School,No,Rural,2,Approved
24,51956.0,6,720,4001.0,60,0.537,1,Bachelor,No,Semiurban,1,Approved
43,145931.0,21,781,33994.0,48,0.373,1,High School,No,Urban,3,Approved
44,35610.0,15,700,25160.0,36,0.454,3,High School,No,Semiurban,1,Approved
34,82755.0,8,630,19878.0,36,0.6,3,High School,Yes,Rural,2,Approved
32,53224.0,14,650,11509.0,24,0.401,0,High School,No,Rural,1,Approved
24,45928.0,5,566,33708.0,36,0.229,2,Bachelor,Yes,Urban,1,Rejected
50,77875.0,6,680,15228.0,36,0.379,2,Bachelor,No,Urban,2,Approved
38,46655.0,20,713,17602.0,48,0.138,0,High School,No,Rural,0,Approved
26,12721.0,8,623,17357.0,48,0.446,3,High School,Yes,Semiurban,0,Approved
38,10204.0,20,835,24114.0,36,0.093,1,High School,No,Rural,2,Approved
63,110738.0,22,749,8531.0,24,0.104,0,Master,No,Semiurban,1,Approved
32,108199.0,0,556,25946.0,36,0.269,4,Bachelor,No,Urban,0,Rejected
61,155302.0,26,557,11266.0,48,0.463,2,Master,No,Urban,3,Approved
32,54472.0,12,616,11526.0,48,0.03,0,Doctorate,No,Urban,3,Rejected
29,27015.0,0,808,32001.0,48,0.3,1,Bachelor,Yes,Semiurban,2,Approved
32,43666.0,14,757,9427.0,60,0.409,2,Master,No,Semiurban,1,Approved
35,55347.0,5,812,31964.0,60,0.17,2,High School,No,Semiurban,3,Approved
26,31610.0,8,691,19226.0,60,0.271,0,High School,Yes,Semiurban,0,Approved
47,136190.0,14,674,6166.0,48,0.123,1,Bachelor,No,Urban,0,Approved
36,188493.0,2,596,43697.0,24,0.162,2,High School,No,Rural,2,Approved
53,71549.0,26,716,22022.0,36,0.49,2,Bachelor,Yes,Urban,2,Approved
43,54672.0,15,675,23256.0,24,0.373,0,Master,No,Urban,1,Approved
40,26980.0,22,672,34642.0,24,0.243,4,Doctorate,No,Urban,2,Approved
42,128750.0,14,811,47697.0,36,0.118,0,Bachelor,Yes,Urban,0,Approved
28,57357.0,10,681,20513.0,36,0.221,2,Bachelor,No,Rural,1,Approved
53,46913.0,25,790,26886.0,48,0.279,0,Bachelor,No,Rural,0,Approved
25,71663.0,6,571,22912.0,36,0.184,3,Bachelor,No,Semiurban,0,Approved
53,39853.0,28,850,14404.0,12,0.248,3,Bachelor,No,Urban,0,Approved
65,59627.0,5,662,6431.0,60,0.03,3,Bachelor,Yes,Urban,0,Approved
55,24878.0,30,743,20699.0,36,0.239,0,Bachelor,Yes,Semiurban,0,Approved
41,100006.0,19,755,44110.0,24,0.237,2,Bachelor,No,Urban,2,Approved
35,51931.0,16,653,26299.0,24,0.425,0,High School,No,Urban,1,Approved
60,104029.0,6,751,8994.0,24,0.178,1,Bachelor,No,Rural,0,Approved
32,49240.0,14,755,36736.0,60,0.356,3,Bachelor,No,Semiurban,0,Approved
42,51030.0,17,637,14720.0,24,0.384,2,High School,Yes,Rural,0,Approved
55,28235.0,30,637,4621.0,60,0.351,2,Master,No,Semiurban,2,Approved
62,83529.0,25,693,34883.0,36,0.3,0,Bachelor,No,Semiurban,3,Approved
62,33975.0,14,681,9736.0,48,0.279,1,Bachelor,No,Semiurban,0,Approved
24,42090.0,6,794,57274.0,12,0.362,0,High School,No,Rural,3,Approved
61,55032.0,11,743,37956.0,36,0.218,0,High School,Yes,Urban,2,Approved
26,58792.0,8,685,15523.0,36,0.29,3,Master,No,Urban,2,Approved
47,21520.0,0,735,24263.0,36,0.195,1,Bachelor,No,Semiurban,1,Approved
62,48443.0,1,537,87001.0,60,0.442,0,High School,No,Semiurban,2,Rejected
50,85175.0,23,644,34480.0,48,0.394,1,Bachelor,No,Semiurban,2,Approved
63,44668.0,7,712,21014.0,24,0.13,0,Bachelor,No,Rural,2,Approved
36,48605.0,12,774,117722.0,48,0.282,0,Doctorate,No,Rural,2,Rejected
35,60139.0,17,705,19430.0,24,0.35,2,High School,No,Urban,2,Approved
35,51319.0,17,799,26273.0,60,0.462,0,Bachelor,No,Semiurban,2,Approved
36,31204.0,11,755,9795.0,36,0.406,0,High School,No,Semiurban,3,Approved
51,53911.0,23,653,6061.0,24,0.294,0,High School,Yes,Semiurban,1,Approved
41,95019.0,4,679,14929.0,36,0.114,2,Bachelor,No,Rural,2,Approved
54,30852.0,14,721,18455.0,24,0.286,0,High School,No,Urban,2,Approved
39,44762.0,3,656,22296.0,60,0.271,0,High School,Yes,Urban,0,Approved
34,25724.0,16,805,7153.0,36,0.253,3,Bachelor,Yes,Semiurban,2,Approved
29,92305.0,2,607,27655.0,24,0.431,1,Bachelor,No,Urban,1,Approved
45,52276.0,27,714,10492.0,60,0.376,0,Master,No,Urban,2,Approved
61,34457.0,20,745,26737.0,24,0.389,2,Bachelor,No,Urban,2,Approved
59,57863.0,7,666,33052.0,24,0.466,1,High School,No,Rural,1,Rejected
32,28371.0,14,650,13920.0,48,0.297,2,High School,No,Rural,2,Approved
42,31153.0,10,684,9620.0,12,0.283,0,Bachelor,No,Semiurban,2,Approved
52,24637.0,16,751,49094.0,60,0.334,0,High School,No,Semiurban,3,Approved
48,30588.0,5,653,31746.0,36,0.06,0,High School,No,Urban,0,Rejected
24,116032.0,6,610,19869.0,24,0.279,1,Doctorate,No,Rural,1,Approved
47,36749.0,3,776,46752.0,36,0.187,1,Bachelor,No,Urban,1,Approved
22,71077.0,4,720,19001.0,36,0.363,1,High School,Yes,Semiurban,2,Approved
26,34722.0,8,766,12026.0,36,0.447,1,High School,No,Semiurban,0,Approved
50,83519.0,15,747,9386.0,36,0.292,1,Master,No,Urban,2,Approved
25,31280.0,7,850,16782.0,48,0.05,1,Bachelor,No,Semiurban,0,Approved
36,56200.0,1,774,29725.0,36,0.647,0,High School,No,Semiurban,3,Approved
47,56622.0,13,636,44421.0,48,0.267,1,Bachelor,No,Semiurban,3,Rejected
50,197873.0,28,725,18277.0,12,0.403,3,Master,No,Semiurban,2,Approved
41,77794.0,21,648,39603.0,60,0.45,4,High School,Yes,Urban,3,Approved
25,39695.0,1,656,15660.0,24,0.609,0,Bachelor,Yes,Rural,3,Rejected
56,80167.0,29,584,10830.0,60,0.313,1,Master,No,Semiurban,2,Approved
63,178275.0,13,669,7700.0,36,0.565,0,Bachelor,No,Rural,3,Approved
60,22444.0,17,731,12953.0,24,0.265,1,Doctorate,No,Urban,2,Approved
54,34604.0,0,685,7891.0,36,0.047,1,High School,No,Semiurban,3,Rejected
39,48281.0,9,608,66457.0,60,0.379,3,Bachelor,No,Semiurban,3,Rejected
60,43726.0,24,576,23949.0,60,0.618,3,Bachelor,No,Urban,1,Rejected
42,45802.0,10,848,16915.0,48,0.041,0,Bachelor,No,Urban,0,Approved
27,26843.0,5,714,55129.0,36,0.15,0,Bachelor,No,Semiurban,0,Approved
59,119046.0,2,628,7721.0,36,0.552,1,Bachelor,No,Semiurban,1,Approved
35,25151.0,17,725,16465.0,24,0.531,1,Bachelor,No,Urban,2,Approved
63,49265.0,25,850,66033.0,48,0.128,2,Bachelor,No,Rural,1,Approved
37,97762.0,1,737,16391.0,36,0.439,0,Bachelor,No,Rural,1,Approved
60,54094.0,28,481,88305.0,60,0.354,0,Doctorate,No,Semiurban,0,Rejected
45,32094.0,25,850,29995.0,48,0.23,2,Master,No,Urban,3,Approved
42,26195.0,11,551,42065.0,36,0.316,1,Bachelor,No,Semiurban,1,Rejected
34,48465.0,16,675,42865.0,48,0.25,2,Bachelor,No,Rural,2,Approved
58,36269.0,7,605,18019.0,36,0.285,0,Master,No,Urban,2,Rejected
23,61572.0,5,634,13106.0,24,0.174,0,Master,No,Urban,3,Approved
42,25445.0,22,711,16699.0,24,0.289,0,Bachelor,No,Semiurban,2,Approved
37,86013.0,6,535,9477.0,36,0.441,2,Bachelor,Yes,Urban,2,Rejected
45,58609.0,11,683,17245.0,24,0.104,1,High School,Yes,Semiurban,3,Approved
32,61053.0,11,776,17949.0,48,0.177,0,High School,No,Rural,2,Approved
50,121501.0,4,627,53967.0,48,0.096,0,High School,Yes,Semiurban,2,Approved
38,43230.0,20,586,26470.0,36,0.247,3,Bachelor,Yes,Rural,3,Rejected
29,36897.0,11,680,83602.0,60,0.127,1,Bachelor,No,Semiurban,2,Rejected
29,40693.0,11,665,4422.0,60,0.069,2,Master,No,Semiurban,0,Approved
52,49474.0,16,645,8160.0,24,0.127,3,Master,No,Urban,3,Approved
32,52316.0,5,601,14288.0,36,0.414,0,High School,Yes,Semiurban,3,Rejected
34,34829.0,8,729,47489.0,60,0.487,3,Bachelor,No,Semiurban,2,Rejected
49,18077.0,10,735,16763.0,24,0.242,1,Doctorate,No,Urban,3,Approved
35,40400.0,17,610,6933.0,36,0.385,2,High School,Yes,Rural,0,Approved
38,67037.0,7,620,15349.0,60,0.059,1,High School,Yes,Semiurban,3,Rejected
32,59280.0,14,700,8264.0,48,0.167,1,Master,No,Semiurban,3,Approved
36,106388.0,3,618,7276.0,60,0.411,2,High School,No,Semiurban,0,Approved
52,161233.0,29,703,65997.0,60,0.135,0,Bachelor,No,Rural,2,Approved
45,83510.0,20,800,14322.0,24,0.279,1,Bachelor,No,Urban,3,Approved
65,117651.0,13,686,20144.0,48,0.206,0,Bachelor,No,Semiurban,2,Approved
55,83852.0,10,599,16945.0,48,0.311,0,Master,No,Urban,0,Approved
21,140862.0,3,719,15285.0,24,0.147,1,Bachelor,No,Urban,0,Approved
38,152216.0,6,677,10422.0,12,0.131,2,Bachelor,No,Urban,0,Approved
34,92803.0,16,679,14709.0,24,0.293,0,High School,No,Semiurban,2,Approved
47,81113.0,26,726,22412.0,48,0.354,0,High School,No,Semiurban,1,Approved
32,49129.0,7,742,45263.0,48,0.469,4,Bachelor,Yes,Urban,2,Rejected
64,53764.0,23,693,33322.0,60,0.164,1,Bachelor,No,Urban,0,Approved
34,45674.0,16,685,8150.0,36,0.201,2,High School,No,Rural,1,Approved
44,77403.0,23,845,34224.0,48,0.312,0,Bachelor,No,Urban,1,Approved
26,37008.0,8,780,24518.0,12,0.534,1,Bachelor,Yes,Urban,0,Approved
61,49512.0,1,753,11993.0,60,0.254,2,Master,Yes,Rural,3,Approved
62,15059.0,0,700,20262.0,36,0.309,0,High School,Yes,Urban,0,Rejected
56,141887.0,28,615,26111.0,48,0.285,1,Master,No,Urban,2,Approved
36,48719.0,4,775,18559.0,36,0.125,0,Master,No,Urban,1,Approved
23,70662.0,5,701,24595.0,24,0.189,0,High School,No,Rural,2,Approved
52,122623.0,23,647,10272.0,12,0.383,1,Bachelor,No,Semiurban,1,Approved
40,64877.0,15,672,65740.0,60,0.312,1,Bachelor,No,Urban,3,Rejected
65,121720.0,0,618,5136.0,24,0.392,1,High School,No,Semiurban,1,Approved
52,27782.0,0,769,26206.0,60,0.491,1,Master,No,Urban,3,Rejected
45,205591.0,20,741,22846.0,36,0.292,1,Doctorate,No,Urban,1,Approved
65,100007.0,27,704,27338.0,36,0.208,1,Bachelor,No,Rural,3,Approved
57,61707.0,10,687,11358.0,36,0.184,0,High School,No,Rural,2,Approved
41,120437.0,16,639,38488.0,12,0.524,0,High School,No,Semiurban,3,Approved
21,28921.0,3,530,16780.0,36,0.174,0,Bachelor,Yes,Semiurban,0,Rejected
25,46927.0,7,584,8326.0,36,0.182,3,High School,No,Semiurban,3,Rejected
40,121714.0,16,634,8835.0,36,0.471,0,Master,No,Urban,2,Approved
46,19697.0,20,623,19520.0,36,0.266,1,Bachelor,No,Semiurban,0,Approved
22,74857.0,4,712,6377.0,36,0.376,1,Bachelor,No,Semiurban,0,Approved
26,73702.0,8,751,58015.0,36,0.338,2,Bachelor,No,Semiurban,2,Approved
52,162456.0,12,680,35594.0,48,0.098,2,High School,Yes,Semiurban,2,Approved
54,23028.0,21,796,59017.0,24,0.223,2,Bachelor,No,Urban,1,Approved
22,133304.0,4,631,55108.0,36,0.132,0,Master,No,Semiurban,3,Approved
43,40432.0,25,680,14320.0,24,0.162,0,Bachelor,No,Rural,0,Approved
24,43012.0,2,686,10230.0,12,0.164,2,Bachelor,No,Semiurban,1,Approved
53,28085.0,6,772,3158.0,12,0.112,3,High School,Yes,Urban,0,Approved
58,30235.0,10,698,13823.0,36,0.531,3,Bachelor,No,Urban,3,Rejected
60,68667.0,6,700,56715.0,24,0.265,2,Master,No,Semiurban,1,Approved
47,29831.0,18,566,10509.0,60,0.471,1,Bachelor,No,Semiurban,0,Rejected
49,82640.0,22,623,15704.0,48,0.242,0,High School,No,Urban,3,Approved
62,38195.0,27,772,12552.0,12,0.457,2,High School,No,Semiurban,2,Approved
48,28224.0,15,534,22968.0,36,0.057,2,Master,No,Rural,1,Rejected
41,41142.0,19,791,41526.0,12,0.07,0,Bachelor,Yes,Urban,2,Approved
54,66190.0,18,727,6619.0,24,0.253,1,High School,No,Semiurban,3,Approved
47,47219.0,0,634,7496.0,60,0.285,4,Bachelor,No,Urban,1,Approved
58,56045.0,21,628,47308.0,36,0.414,0,High School,No,Urban,0,Approved
44,80660.0,0,832,28988.0,12,0.27,1,Master,No,Semiurban,3,Approved
60,99750.0,16,796,15207.0,60,0.256,1,Bachelor,No,Urban,0,Approved
23,46376.0,5,681,54597.0,60,0.253,0,High School,No,Semiurban,2,Rejected
22,30970.0,4,700,7412.0,36,0.27,2,High School,No,Semiurban,3,Approved
25,57351.0,7,642,32972.0,48,0.075,2,High School,No,Urban,0,Rejected
46,71250.0,9,700,17219.0,48,0.384,0,Bachelor,No,Urban,1,Approved
52,24629.0,25,639,26699.0,48,0.457,2,Bachelor,No,Rural,0,Rejected
30,33700.0,12,684,3814.0,36,0.164,1,Bachelor,No,Rural,2,Approved
28,37032.0,10,826,15194.0,60,0.304,1,High School,No,Urban,0,Approved
59,49059.0,3,683,29058.0,36,0.157,2,Master,Yes,Rural,0,Approved
54,36189.0,18,611,17274.0,24,0.261,3,Master,No,Rural,3,Rejected
50,81142.0,19,588,40704.0,12,0.342,0,Bachelor,No,Urban,0,Approved
42,22749.0,24,700,39827.0,36,0.378,1,Bachelor,No,Semiurban,2,Approved
39,23069.0,21,633,9653.0,24,0.526,2,High School,Yes,Urban,1,Rejected
21,45773.0,3,708,30752.0,12,0.279,3,Master,No,Semiurban,1,Approved
29,49935.0,7,569,9442.0,36,0.2,2,High School,No,Urban,2,Rejected
61,24712.0,30,742,18643.0,60,0.264,3,Master,No,Urban,2,Approved
36,39394.0,10,610,27573.0,24,0.27,0,Bachelor,No,Semiurban,0,Approved
52,44113.0,14,693,10459.0,36,0.23,1,High School,No,Urban,0,Approved
52,44302.0,9,665,30020.0,60,0.26,0,High School,No,Urban,3,Rejected
34,59792.0,12,819,12960.0,36,0.067,1,Doctorate,No,Rural,0,Approved
30,38224.0,12,703,12341.0,48,0.113,2,Bachelor,No,Semiurban,0,Approved
52,123983.0,9,836,28494.0,36,0.226,1,Bachelor,No,Rural,0,Approved
25,71941.0,7,732,10454.0,36,0.166,0,Master,Yes,Urban,2,Approved
43,35284.0,10,797,10114.0,24,0.503,2,Bachelor,No,Semiurban,0,Approved
60,57935.0,3,674,35415.0,36,0.305,0,Master,No,Urban,2,Rejected
53,58882.0,24,716,19316.0,48,0.374,0,Master,No,Semiurban,3,Approved
55,107279.0,27,781,6995.0,12,0.212,2,Bachelor,No,Semiurban,1,Approved
24,39532.0,6,758,31392.0,24,0.286,2,High School,No,Urban,3,Approved
29,83879.0,6,730,13820.0,36,0.377,0,Master,No,Semiurban,1,Approved
33,56281.0,15,665,7231.0,48,0.34,1,Bachelor,No,Semiurban,3,Approved
34,124923.0,16,678,3528.0,36,0.03,1,Bachelor,No,Urban,0,Approved
29,111868.0,11,775,32382.0,48,0.113,0,Master,No,Urban,2,Approved
64,61293.0,18,791,10293.0,48,0.408,1,High School,Yes,Urban,2,Approved
28,47612.0,10,646,8019.0,12,0.466,0,High School,No,Rural,3,Rejected
52,72673.0,1,634,27275.0,60,0.178,2,Bachelor,No,Rural,1,Approved
47,49804.0,3,622,30391.0,60,0.433,2,Bachelor,Yes,Urban,3,Rejected
48,138588.0,2,752,10791.0,36,0.172,0,Bachelor,No,Urban,0,Approved
30,57426.0,4,620,32576.0,36,0.187,0,Bachelor,No,Urban,1,Rejected
34,44002.0,16,751,68446.0,36,0.041,0,Master,No,Semiurban,0,Approved
48,42715.0,22,731,43194.0,60,0.547,3,High School,No,Urban,0,Approved
34,28224.0,16,649,39039.0,36,0.161,2,Bachelor,Yes,Rural,2,Rejected
52,74697.0,21,807,22077.0,36,0.112,2,High School,Yes,Urban,1,Approved
22,35034.0,1,580,13490.0,60,0.137,1,Master,No,Semiurban,3,Rejected
24,100616.0,6,814,17358.0,36,0.146,2,High School,No,Urban,3,Approved
53,27010.0,24,714,23971.0,24,0.171,1,Bachelor,No,Urban,0,Approved
48,58987.0,14,534,7949.0,48,0.448,0,Master,No,Urban,3,Rejected
22,103540.0,4,809,10916.0,48,0.256,1,Bachelor,Yes,Urban,2,Approved
61,16837.0,23,763,7116.0,36,0.183,1,High School,No,Rural,2,Approved
21,166897.0,2,658,20973.0,36,0.367,0,Doctorate,No,Semiurban,1,Approved
63,43529.0,24,618,18998.0,48,0.288,0,High School,Yes,Semiurban,2,Approved
53,59438.0,21,572,11777.0,36,0.391,1,Bachelor,No,Urban,0,Rejected
65,75311.0,12,850,30683.0,60,0.525,1,High School,No,Urban,0,Approved
63,81999.0,15,621,9128.0,36,0.111,0,Bachelor,No,Rural,1,Approved
35,63942.0,2,595,11496.0,48,0.086,0,High School,Yes,Urban,3,Rejected
55,95192.0,6,710,29896.0,48,0.168,2,Master,No,Semiurban,3,Approved
30,73173.0,7,567,32921.0,24,0.165,1,Bachelor,No,Rural,2,Rejected
42,144867.0,24,616,10731.0,12,0.377,0,High School,No,Semiurban,3,Approved
31,73304.0,3,765,20930.0,60,0.302,3,Master,No,Urban,3,Approved
